id: 1, arrivalTime: Aug 27 03:22:41 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 27 03:22:41 CDT 2017, serviceEndTime: Aug 27 04:02:41 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:40:00
id: 27, arrivalTime: Aug 28 02:07:56 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 28 07:57:28 CDT 2017, serviceEndTime: Aug 28 09:27:28 CDT 2017, timeInQueue: 05:49:32, timeInSystem: 07:19:32
id: 33, arrivalTime: Aug 28 08:21:58 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 28 08:43:15 CDT 2017, serviceEndTime: Aug 28 09:13:15 CDT 2017, timeInQueue: 00:21:17, timeInSystem: 00:51:17
id: 34, arrivalTime: Aug 28 08:29:56 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 28 09:13:15 CDT 2017, serviceEndTime: Aug 28 09:53:15 CDT 2017, timeInQueue: 00:43:19, timeInSystem: 01:23:19
id: 28, arrivalTime: Aug 28 02:09:55 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 28 09:27:28 CDT 2017, serviceEndTime: Aug 28 11:07:28 CDT 2017, timeInQueue: 07:17:33, timeInSystem: 08:57:33
id: 29, arrivalTime: Aug 28 02:12:05 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 28 09:53:15 CDT 2017, serviceEndTime: Aug 28 10:53:15 CDT 2017, timeInQueue: 07:41:10, timeInSystem: 08:41:10
id: 30, arrivalTime: Aug 28 02:16:41 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 28 10:53:15 CDT 2017, serviceEndTime: Aug 28 12:13:15 CDT 2017, timeInQueue: 08:36:34, timeInSystem: 09:56:34
id: 31, arrivalTime: Aug 28 02:20:53 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 28 11:07:28 CDT 2017, serviceEndTime: Aug 28 12:37:28 CDT 2017, timeInQueue: 08:46:35, timeInSystem: 10:16:35
id: 36, arrivalTime: Aug 28 11:11:01 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 28 12:13:15 CDT 2017, serviceEndTime: Aug 28 12:43:15 CDT 2017, timeInQueue: 01:02:14, timeInSystem: 01:32:14
id: 37, arrivalTime: Aug 28 11:12:48 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 28 12:37:28 CDT 2017, serviceEndTime: Aug 28 13:17:28 CDT 2017, timeInQueue: 01:24:40, timeInSystem: 02:04:40
id: 38, arrivalTime: Aug 28 11:12:48 CDT 2017, serviceDuration: 50, priority: 2, serviceStartTime: Aug 28 12:43:15 CDT 2017, serviceEndTime: Aug 28 13:33:15 CDT 2017, timeInQueue: 01:30:27, timeInSystem: 02:20:27
id: 39, arrivalTime: Aug 28 11:41:13 CDT 2017, serviceDuration: 50, priority: 2, serviceStartTime: Aug 28 13:17:28 CDT 2017, serviceEndTime: Aug 28 14:07:28 CDT 2017, timeInQueue: 01:36:15, timeInSystem: 02:26:15
id: 32, arrivalTime: Aug 28 07:08:58 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 28 13:33:15 CDT 2017, serviceEndTime: Aug 28 16:08:15 CDT 2017, timeInQueue: 06:24:17, timeInSystem: 08:59:17
id: 35, arrivalTime: Aug 28 11:11:01 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 28 14:07:28 CDT 2017, serviceEndTime: Aug 28 15:07:28 CDT 2017, timeInQueue: 02:56:27, timeInSystem: 03:56:27
id: 40, arrivalTime: Aug 28 11:45:12 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 28 15:07:28 CDT 2017, serviceEndTime: Aug 28 16:47:28 CDT 2017, timeInQueue: 03:22:16, timeInSystem: 05:02:16
id: 41, arrivalTime: Aug 28 12:07:40 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 28 16:08:15 CDT 2017, serviceEndTime: Aug 28 17:28:15 CDT 2017, timeInQueue: 04:00:35, timeInSystem: 05:20:35
id: 43, arrivalTime: Aug 28 12:15:06 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 28 16:47:28 CDT 2017, serviceEndTime: Aug 28 18:27:28 CDT 2017, timeInQueue: 04:32:22, timeInSystem: 06:12:22
id: 44, arrivalTime: Aug 28 13:15:25 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 28 17:28:15 CDT 2017, serviceEndTime: Aug 28 18:48:15 CDT 2017, timeInQueue: 04:12:50, timeInSystem: 05:32:50
id: 47, arrivalTime: Aug 28 18:06:27 CDT 2017, serviceDuration: 60, priority: 2, serviceStartTime: Aug 28 18:27:28 CDT 2017, serviceEndTime: Aug 28 19:27:28 CDT 2017, timeInQueue: 00:21:01, timeInSystem: 01:21:01
id: 45, arrivalTime: Aug 28 13:23:53 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 28 18:48:15 CDT 2017, serviceEndTime: Aug 28 20:18:15 CDT 2017, timeInQueue: 05:24:22, timeInSystem: 06:54:22
id: 46, arrivalTime: Aug 28 16:06:25 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 28 19:27:28 CDT 2017, serviceEndTime: Aug 28 21:07:28 CDT 2017, timeInQueue: 03:21:03, timeInSystem: 05:01:03
id: 42, arrivalTime: Aug 28 20:01:41 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 28 20:18:15 CDT 2017, serviceEndTime: Aug 28 21:48:15 CDT 2017, timeInQueue: 00:16:34, timeInSystem: 01:46:34
id: 48, arrivalTime: Aug 28 21:12:38 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 28 21:12:38 CDT 2017, serviceEndTime: Aug 28 22:52:38 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:40:00
id: 49, arrivalTime: Aug 28 22:28:23 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 28 22:28:23 CDT 2017, serviceEndTime: Aug 29 00:08:23 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:40:00
id: 50, arrivalTime: Aug 29 00:02:26 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 29 00:02:26 CDT 2017, serviceEndTime: Aug 29 00:32:26 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:30:00
id: 51, arrivalTime: Aug 29 00:15:44 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 00:15:44 CDT 2017, serviceEndTime: Aug 29 01:35:44 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:20:00
id: 56, arrivalTime: Aug 29 00:27:56 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 29 00:32:26 CDT 2017, serviceEndTime: Aug 29 01:12:26 CDT 2017, timeInQueue: 00:04:30, timeInSystem: 00:44:30
id: 58, arrivalTime: Aug 29 00:34:40 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 29 01:12:26 CDT 2017, serviceEndTime: Aug 29 01:42:26 CDT 2017, timeInQueue: 00:37:46, timeInSystem: 01:07:46
id: 52, arrivalTime: Aug 29 00:17:17 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 29 01:35:44 CDT 2017, serviceEndTime: Aug 29 02:25:44 CDT 2017, timeInQueue: 01:18:27, timeInSystem: 02:08:27
id: 53, arrivalTime: Aug 29 00:21:03 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 29 01:42:26 CDT 2017, serviceEndTime: Aug 29 02:32:26 CDT 2017, timeInQueue: 01:21:23, timeInSystem: 02:11:23
id: 68, arrivalTime: Aug 29 01:57:01 CDT 2017, serviceDuration: 40, priority: 3, serviceStartTime: Aug 29 02:25:44 CDT 2017, serviceEndTime: Aug 29 03:05:44 CDT 2017, timeInQueue: 00:28:43, timeInSystem: 01:08:43
id: 69, arrivalTime: Aug 29 02:04:18 CDT 2017, serviceDuration: 60, priority: 2, serviceStartTime: Aug 29 02:32:26 CDT 2017, serviceEndTime: Aug 29 03:32:26 CDT 2017, timeInQueue: 00:28:08, timeInSystem: 01:28:08
id: 54, arrivalTime: Aug 29 00:25:45 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 29 03:05:44 CDT 2017, serviceEndTime: Aug 29 05:40:44 CDT 2017, timeInQueue: 02:39:59, timeInSystem: 05:14:59
id: 55, arrivalTime: Aug 29 00:26:37 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 03:32:26 CDT 2017, serviceEndTime: Aug 29 05:12:26 CDT 2017, timeInQueue: 03:05:49, timeInSystem: 04:45:49
id: 57, arrivalTime: Aug 29 00:32:51 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 05:12:26 CDT 2017, serviceEndTime: Aug 29 06:52:26 CDT 2017, timeInQueue: 04:39:35, timeInSystem: 06:19:35
id: 59, arrivalTime: Aug 29 00:40:17 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 05:40:44 CDT 2017, serviceEndTime: Aug 29 06:40:44 CDT 2017, timeInQueue: 05:00:27, timeInSystem: 06:00:27
id: 60, arrivalTime: Aug 29 00:41:09 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 06:40:44 CDT 2017, serviceEndTime: Aug 29 08:10:44 CDT 2017, timeInQueue: 05:59:35, timeInSystem: 07:29:35
id: 61, arrivalTime: Aug 29 00:41:50 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 06:52:26 CDT 2017, serviceEndTime: Aug 29 07:52:26 CDT 2017, timeInQueue: 06:10:36, timeInSystem: 07:10:36
id: 62, arrivalTime: Aug 29 00:42:14 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 07:52:26 CDT 2017, serviceEndTime: Aug 29 09:12:26 CDT 2017, timeInQueue: 07:10:12, timeInSystem: 08:30:12
id: 63, arrivalTime: Aug 29 00:55:38 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 08:10:44 CDT 2017, serviceEndTime: Aug 29 09:40:44 CDT 2017, timeInQueue: 07:15:06, timeInSystem: 08:45:06
id: 64, arrivalTime: Aug 29 01:04:36 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 09:12:26 CDT 2017, serviceEndTime: Aug 29 10:52:26 CDT 2017, timeInQueue: 08:07:50, timeInSystem: 09:47:50
id: 65, arrivalTime: Aug 29 01:06:31 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 09:40:44 CDT 2017, serviceEndTime: Aug 29 10:40:44 CDT 2017, timeInQueue: 08:34:13, timeInSystem: 09:34:13
id: 66, arrivalTime: Aug 29 01:18:31 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 29 10:40:44 CDT 2017, serviceEndTime: Aug 29 13:15:44 CDT 2017, timeInQueue: 09:22:13, timeInSystem: 11:57:13
id: 67, arrivalTime: Aug 29 01:52:14 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 10:52:26 CDT 2017, serviceEndTime: Aug 29 12:32:26 CDT 2017, timeInQueue: 09:00:12, timeInSystem: 10:40:12
id: 70, arrivalTime: Aug 29 02:34:36 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 12:32:26 CDT 2017, serviceEndTime: Aug 29 13:52:26 CDT 2017, timeInQueue: 09:57:50, timeInSystem: 11:17:50
id: 71, arrivalTime: Aug 29 02:58:10 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 13:15:44 CDT 2017, serviceEndTime: Aug 29 14:35:44 CDT 2017, timeInQueue: 10:17:34, timeInSystem: 11:37:34
id: 72, arrivalTime: Aug 29 03:00:53 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 13:52:26 CDT 2017, serviceEndTime: Aug 29 15:22:26 CDT 2017, timeInQueue: 10:51:33, timeInSystem: 12:21:33
id: 73, arrivalTime: Aug 29 04:13:08 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 14:35:44 CDT 2017, serviceEndTime: Aug 29 16:15:44 CDT 2017, timeInQueue: 10:22:36, timeInSystem: 12:02:36
id: 74, arrivalTime: Aug 29 06:53:39 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 15:22:26 CDT 2017, serviceEndTime: Aug 29 16:42:26 CDT 2017, timeInQueue: 08:28:47, timeInSystem: 09:48:47
id: 75, arrivalTime: Aug 29 08:57:57 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 16:15:44 CDT 2017, serviceEndTime: Aug 29 17:45:44 CDT 2017, timeInQueue: 07:17:47, timeInSystem: 08:47:47
id: 76, arrivalTime: Aug 29 11:32:34 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 16:42:26 CDT 2017, serviceEndTime: Aug 29 18:22:26 CDT 2017, timeInQueue: 05:09:52, timeInSystem: 06:49:52
id: 77, arrivalTime: Aug 29 12:02:55 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 17:45:44 CDT 2017, serviceEndTime: Aug 29 19:25:44 CDT 2017, timeInQueue: 05:42:49, timeInSystem: 07:22:49
id: 78, arrivalTime: Aug 29 12:05:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 18:22:26 CDT 2017, serviceEndTime: Aug 29 19:42:26 CDT 2017, timeInQueue: 06:16:35, timeInSystem: 07:36:35
id: 79, arrivalTime: Aug 29 12:54:03 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 19:25:44 CDT 2017, serviceEndTime: Aug 29 20:25:44 CDT 2017, timeInQueue: 06:31:41, timeInSystem: 07:31:41
id: 80, arrivalTime: Aug 29 12:55:04 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 19:42:26 CDT 2017, serviceEndTime: Aug 29 21:22:26 CDT 2017, timeInQueue: 06:47:22, timeInSystem: 08:27:22
id: 81, arrivalTime: Aug 29 20:17:59 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 29 20:25:44 CDT 2017, serviceEndTime: Aug 29 21:15:44 CDT 2017, timeInQueue: 00:07:45, timeInSystem: 00:57:45
id: 82, arrivalTime: Aug 29 20:46:10 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 29 21:15:44 CDT 2017, serviceEndTime: Aug 29 21:55:44 CDT 2017, timeInQueue: 00:29:34, timeInSystem: 01:09:34
id: 83, arrivalTime: Aug 29 21:04:38 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 21:22:26 CDT 2017, serviceEndTime: Aug 29 22:52:26 CDT 2017, timeInQueue: 00:17:48, timeInSystem: 01:47:48
id: 84, arrivalTime: Aug 29 23:58:57 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 29 23:58:57 CDT 2017, serviceEndTime: Aug 30 00:28:57 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:30:00
id: 85, arrivalTime: Aug 29 23:59:47 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 23:59:47 CDT 2017, serviceEndTime: Aug 30 01:29:47 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:30:00
id: 86, arrivalTime: Aug 30 00:15:52 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 30 00:28:57 CDT 2017, serviceEndTime: Aug 30 00:58:57 CDT 2017, timeInQueue: 00:13:05, timeInSystem: 00:43:05
id: 87, arrivalTime: Aug 30 03:29:10 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 30 03:29:10 CDT 2017, serviceEndTime: Aug 30 04:09:10 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:40:00
id: 88, arrivalTime: Aug 30 06:59:32 CDT 2017, serviceDuration: 50, priority: 2, serviceStartTime: Aug 30 06:59:32 CDT 2017, serviceEndTime: Aug 30 07:49:32 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:50:00
id: 89, arrivalTime: Aug 30 07:12:36 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 07:12:36 CDT 2017, serviceEndTime: Aug 30 08:52:36 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:40:00
id: 90, arrivalTime: Aug 30 07:18:59 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 07:49:32 CDT 2017, serviceEndTime: Aug 30 09:09:32 CDT 2017, timeInQueue: 00:30:33, timeInSystem: 01:50:33
id: 91, arrivalTime: Aug 30 07:31:17 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 08:52:36 CDT 2017, serviceEndTime: Aug 30 10:22:36 CDT 2017, timeInQueue: 01:21:19, timeInSystem: 02:51:19
id: 92, arrivalTime: Aug 30 07:45:38 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 09:09:32 CDT 2017, serviceEndTime: Aug 30 10:49:32 CDT 2017, timeInQueue: 01:23:54, timeInSystem: 03:03:54
id: 93, arrivalTime: Aug 30 09:51:42 CDT 2017, serviceDuration: 60, priority: 2, serviceStartTime: Aug 30 10:22:36 CDT 2017, serviceEndTime: Aug 30 11:22:36 CDT 2017, timeInQueue: 00:30:54, timeInSystem: 01:30:54
id: 94, arrivalTime: Aug 30 09:58:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 10:49:32 CDT 2017, serviceEndTime: Aug 30 12:09:32 CDT 2017, timeInQueue: 00:50:41, timeInSystem: 02:10:41
id: 97, arrivalTime: Aug 30 11:04:18 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 30 11:22:36 CDT 2017, serviceEndTime: Aug 30 11:52:36 CDT 2017, timeInQueue: 00:18:18, timeInSystem: 00:48:18
id: 98, arrivalTime: Aug 30 11:39:33 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 30 11:52:36 CDT 2017, serviceEndTime: Aug 30 12:32:36 CDT 2017, timeInQueue: 00:13:03, timeInSystem: 00:53:03
id: 95, arrivalTime: Aug 30 10:38:22 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 12:09:32 CDT 2017, serviceEndTime: Aug 30 13:39:32 CDT 2017, timeInQueue: 01:31:10, timeInSystem: 03:01:10
id: 99, arrivalTime: Aug 30 12:11:32 CDT 2017, serviceDuration: 50, priority: 2, serviceStartTime: Aug 30 12:32:36 CDT 2017, serviceEndTime: Aug 30 13:22:36 CDT 2017, timeInQueue: 00:21:04, timeInSystem: 01:11:04
id: 96, arrivalTime: Aug 30 10:58:30 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 30 13:22:36 CDT 2017, serviceEndTime: Aug 30 15:57:36 CDT 2017, timeInQueue: 02:24:06, timeInSystem: 04:59:06
id: 100, arrivalTime: Aug 30 13:05:24 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 13:39:32 CDT 2017, serviceEndTime: Aug 30 15:19:32 CDT 2017, timeInQueue: 00:34:08, timeInSystem: 02:14:08
id: 108, arrivalTime: Aug 30 14:27:52 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 30 15:19:32 CDT 2017, serviceEndTime: Aug 30 15:49:32 CDT 2017, timeInQueue: 00:51:40, timeInSystem: 01:21:40
id: 104, arrivalTime: Aug 30 13:53:36 CDT 2017, serviceDuration: 60, priority: 2, serviceStartTime: Aug 30 15:49:32 CDT 2017, serviceEndTime: Aug 30 16:49:32 CDT 2017, timeInQueue: 01:55:56, timeInSystem: 02:55:56
id: 107, arrivalTime: Aug 30 14:26:15 CDT 2017, serviceDuration: 155, priority: 2, serviceStartTime: Aug 30 15:57:36 CDT 2017, serviceEndTime: Aug 30 18:32:36 CDT 2017, timeInQueue: 01:31:21, timeInSystem: 04:06:21
id: 109, arrivalTime: Aug 30 14:35:53 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 30 16:49:32 CDT 2017, serviceEndTime: Aug 30 17:29:32 CDT 2017, timeInQueue: 02:13:39, timeInSystem: 02:53:39
id: 110, arrivalTime: Aug 30 15:00:12 CDT 2017, serviceDuration: 50, priority: 2, serviceStartTime: Aug 30 17:29:32 CDT 2017, serviceEndTime: Aug 30 18:19:32 CDT 2017, timeInQueue: 02:29:20, timeInSystem: 03:19:20
id: 101, arrivalTime: Aug 30 13:22:21 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 18:19:32 CDT 2017, serviceEndTime: Aug 30 19:39:32 CDT 2017, timeInQueue: 04:57:11, timeInSystem: 06:17:11
id: 102, arrivalTime: Aug 30 13:52:36 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 18:32:36 CDT 2017, serviceEndTime: Aug 30 20:02:36 CDT 2017, timeInQueue: 04:40:00, timeInSystem: 06:10:00
