id: 1, arrivalTime: Aug 30 00:15:52 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 30 00:15:52 CDT 2017, serviceEndTime: Aug 30 00:45:52 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:30:00
id: 19, arrivalTime: Aug 30 13:53:36 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 30 14:45:24 CDT 2017, serviceEndTime: Aug 30 15:45:24 CDT 2017, timeInQueue: 00:51:48, timeInSystem: 01:51:48
id: 20, arrivalTime: Aug 30 14:06:29 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 15:22:36 CDT 2017, serviceEndTime: Aug 30 16:42:36 CDT 2017, timeInQueue: 01:16:07, timeInSystem: 02:36:07
id: 21, arrivalTime: Aug 30 14:24:12 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 15:45:24 CDT 2017, serviceEndTime: Aug 30 17:15:24 CDT 2017, timeInQueue: 01:21:12, timeInSystem: 02:51:12
id: 22, arrivalTime: Aug 30 14:26:15 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 30 16:22:21 CDT 2017, serviceEndTime: Aug 30 18:57:21 CDT 2017, timeInQueue: 01:56:06, timeInSystem: 04:31:06
id: 23, arrivalTime: Aug 30 14:27:52 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 30 16:42:36 CDT 2017, serviceEndTime: Aug 30 17:12:36 CDT 2017, timeInQueue: 02:14:44, timeInSystem: 02:44:44
id: 24, arrivalTime: Aug 30 14:35:53 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 30 17:12:36 CDT 2017, serviceEndTime: Aug 30 17:52:36 CDT 2017, timeInQueue: 02:36:43, timeInSystem: 03:16:43
id: 25, arrivalTime: Aug 30 15:00:12 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 30 17:15:24 CDT 2017, serviceEndTime: Aug 30 18:05:24 CDT 2017, timeInQueue: 02:15:12, timeInSystem: 03:05:12
id: 26, arrivalTime: Aug 30 15:59:18 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 17:52:36 CDT 2017, serviceEndTime: Aug 30 19:32:36 CDT 2017, timeInQueue: 01:53:18, timeInSystem: 03:33:18
id: 27, arrivalTime: Aug 30 16:45:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 18:05:24 CDT 2017, serviceEndTime: Aug 30 19:25:24 CDT 2017, timeInQueue: 01:19:33, timeInSystem: 02:39:33
id: 28, arrivalTime: Aug 30 16:47:15 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 18:57:21 CDT 2017, serviceEndTime: Aug 30 20:27:21 CDT 2017, timeInQueue: 02:10:06, timeInSystem: 03:40:06
id: 29, arrivalTime: Aug 30 16:48:17 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 19:25:24 CDT 2017, serviceEndTime: Aug 30 21:05:24 CDT 2017, timeInQueue: 02:37:07, timeInSystem: 04:17:07
id: 30, arrivalTime: Aug 30 17:39:35 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 30 19:32:36 CDT 2017, serviceEndTime: Aug 30 20:32:36 CDT 2017, timeInQueue: 01:53:01, timeInSystem: 02:53:01
id: 31, arrivalTime: Aug 30 20:02:47 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 30 20:27:21 CDT 2017, serviceEndTime: Aug 30 20:57:21 CDT 2017, timeInQueue: 00:24:34, timeInSystem: 00:54:34
id: 32, arrivalTime: Aug 30 20:05:25 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 30 20:32:36 CDT 2017, serviceEndTime: Aug 30 21:12:36 CDT 2017, timeInQueue: 00:27:11, timeInSystem: 01:07:11
id: 33, arrivalTime: Aug 30 20:10:45 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 30 20:57:21 CDT 2017, serviceEndTime: Aug 30 21:47:21 CDT 2017, timeInQueue: 00:46:36, timeInSystem: 01:36:36
id: 34, arrivalTime: Aug 30 20:18:51 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 21:05:24 CDT 2017, serviceEndTime: Aug 30 22:45:24 CDT 2017, timeInQueue: 00:46:33, timeInSystem: 02:26:33
id: 35, arrivalTime: Aug 30 20:46:36 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 21:12:36 CDT 2017, serviceEndTime: Aug 30 22:32:36 CDT 2017, timeInQueue: 00:26:00, timeInSystem: 01:46:00
id: 36, arrivalTime: Aug 30 20:48:34 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 21:47:21 CDT 2017, serviceEndTime: Aug 30 23:17:21 CDT 2017, timeInQueue: 00:58:47, timeInSystem: 02:28:47
id: 37, arrivalTime: Aug 30 21:01:39 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 22:32:36 CDT 2017, serviceEndTime: Aug 31 00:12:36 CDT 2017, timeInQueue: 01:30:57, timeInSystem: 03:10:57
id: 38, arrivalTime: Aug 30 21:46:42 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 30 22:45:24 CDT 2017, serviceEndTime: Aug 30 23:45:24 CDT 2017, timeInQueue: 00:58:42, timeInSystem: 01:58:42
id: 39, arrivalTime: Aug 30 22:41:09 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 23:17:21 CDT 2017, serviceEndTime: Aug 31 00:37:21 CDT 2017, timeInQueue: 00:36:12, timeInSystem: 01:56:12
id: 40, arrivalTime: Aug 30 23:03:55 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 23:45:24 CDT 2017, serviceEndTime: Aug 31 01:15:24 CDT 2017, timeInQueue: 00:41:29, timeInSystem: 02:11:29
