id: 1, arrivalTime: Aug 27 03:22:41 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 27 03:22:41 CDT 2017, serviceEndTime: Aug 27 04:02:41 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:40:00
id: 1, arrivalTime: Aug 29 00:02:26 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 29 00:02:26 CDT 2017, serviceEndTime: Aug 29 00:32:26 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:30:00
id: 2, arrivalTime: Aug 29 00:15:44 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 00:15:44 CDT 2017, serviceEndTime: Aug 29 01:35:44 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:20:00
id: 3, arrivalTime: Aug 29 00:17:17 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 29 00:32:26 CDT 2017, serviceEndTime: Aug 29 01:22:26 CDT 2017, timeInQueue: 00:15:09, timeInSystem: 01:05:09
id: 4, arrivalTime: Aug 29 00:21:03 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 29 01:22:26 CDT 2017, serviceEndTime: Aug 29 02:12:26 CDT 2017, timeInQueue: 01:01:23, timeInSystem: 01:51:23
id: 5, arrivalTime: Aug 29 00:25:45 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 29 01:35:44 CDT 2017, serviceEndTime: Aug 29 04:10:44 CDT 2017, timeInQueue: 01:09:59, timeInSystem: 03:44:59
id: 6, arrivalTime: Aug 29 00:26:37 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 02:12:26 CDT 2017, serviceEndTime: Aug 29 03:52:26 CDT 2017, timeInQueue: 01:45:49, timeInSystem: 03:25:49
id: 7, arrivalTime: Aug 29 00:27:56 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 29 03:52:26 CDT 2017, serviceEndTime: Aug 29 04:32:26 CDT 2017, timeInQueue: 03:24:30, timeInSystem: 04:04:30
id: 8, arrivalTime: Aug 29 00:32:51 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 04:10:44 CDT 2017, serviceEndTime: Aug 29 05:50:44 CDT 2017, timeInQueue: 03:37:53, timeInSystem: 05:17:53
id: 9, arrivalTime: Aug 29 00:34:40 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 29 04:32:26 CDT 2017, serviceEndTime: Aug 29 05:02:26 CDT 2017, timeInQueue: 03:57:46, timeInSystem: 04:27:46
id: 10, arrivalTime: Aug 29 00:40:17 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 05:02:26 CDT 2017, serviceEndTime: Aug 29 06:02:26 CDT 2017, timeInQueue: 04:22:09, timeInSystem: 05:22:09
id: 11, arrivalTime: Aug 29 00:41:09 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 05:50:44 CDT 2017, serviceEndTime: Aug 29 07:20:44 CDT 2017, timeInQueue: 05:09:35, timeInSystem: 06:39:35
id: 12, arrivalTime: Aug 29 00:41:50 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 06:02:26 CDT 2017, serviceEndTime: Aug 29 07:02:26 CDT 2017, timeInQueue: 05:20:36, timeInSystem: 06:20:36
id: 13, arrivalTime: Aug 29 00:42:14 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 07:02:26 CDT 2017, serviceEndTime: Aug 29 08:22:26 CDT 2017, timeInQueue: 06:20:12, timeInSystem: 07:40:12
id: 14, arrivalTime: Aug 29 00:55:38 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 07:20:44 CDT 2017, serviceEndTime: Aug 29 08:50:44 CDT 2017, timeInQueue: 06:25:06, timeInSystem: 07:55:06
id: 15, arrivalTime: Aug 29 01:04:36 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 08:22:26 CDT 2017, serviceEndTime: Aug 29 10:02:26 CDT 2017, timeInQueue: 07:17:50, timeInSystem: 08:57:50
id: 16, arrivalTime: Aug 29 01:06:31 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 08:50:44 CDT 2017, serviceEndTime: Aug 29 09:50:44 CDT 2017, timeInQueue: 07:44:13, timeInSystem: 08:44:13
id: 17, arrivalTime: Aug 29 01:18:31 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 29 09:50:44 CDT 2017, serviceEndTime: Aug 29 12:25:44 CDT 2017, timeInQueue: 08:32:13, timeInSystem: 11:07:13
id: 18, arrivalTime: Aug 29 01:52:14 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 10:02:26 CDT 2017, serviceEndTime: Aug 29 11:42:26 CDT 2017, timeInQueue: 08:10:12, timeInSystem: 09:50:12
id: 19, arrivalTime: Aug 29 01:57:01 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 29 11:42:26 CDT 2017, serviceEndTime: Aug 29 12:22:26 CDT 2017, timeInQueue: 09:45:25, timeInSystem: 10:25:25
id: 20, arrivalTime: Aug 29 02:04:18 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 12:22:26 CDT 2017, serviceEndTime: Aug 29 13:22:26 CDT 2017, timeInQueue: 10:18:08, timeInSystem: 11:18:08
id: 21, arrivalTime: Aug 29 02:34:36 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 12:25:44 CDT 2017, serviceEndTime: Aug 29 13:45:44 CDT 2017, timeInQueue: 09:51:08, timeInSystem: 11:11:08
id: 22, arrivalTime: Aug 29 02:58:10 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 13:22:26 CDT 2017, serviceEndTime: Aug 29 14:42:26 CDT 2017, timeInQueue: 10:24:16, timeInSystem: 11:44:16
id: 23, arrivalTime: Aug 29 03:00:53 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 13:45:44 CDT 2017, serviceEndTime: Aug 29 15:15:44 CDT 2017, timeInQueue: 10:44:51, timeInSystem: 12:14:51
id: 24, arrivalTime: Aug 29 04:13:08 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 14:42:26 CDT 2017, serviceEndTime: Aug 29 16:22:26 CDT 2017, timeInQueue: 10:29:18, timeInSystem: 12:09:18
id: 25, arrivalTime: Aug 29 06:53:39 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 15:15:44 CDT 2017, serviceEndTime: Aug 29 16:35:44 CDT 2017, timeInQueue: 08:22:05, timeInSystem: 09:42:05
id: 26, arrivalTime: Aug 29 08:57:57 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 16:22:26 CDT 2017, serviceEndTime: Aug 29 17:52:26 CDT 2017, timeInQueue: 07:24:29, timeInSystem: 08:54:29
id: 27, arrivalTime: Aug 29 11:32:34 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 16:35:44 CDT 2017, serviceEndTime: Aug 29 18:15:44 CDT 2017, timeInQueue: 05:03:10, timeInSystem: 06:43:10
id: 28, arrivalTime: Aug 29 12:02:55 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 17:52:26 CDT 2017, serviceEndTime: Aug 29 19:32:26 CDT 2017, timeInQueue: 05:49:31, timeInSystem: 07:29:31
id: 29, arrivalTime: Aug 29 12:05:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 29 18:15:44 CDT 2017, serviceEndTime: Aug 29 19:35:44 CDT 2017, timeInQueue: 06:09:53, timeInSystem: 07:29:53
id: 30, arrivalTime: Aug 29 12:54:03 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 29 19:32:26 CDT 2017, serviceEndTime: Aug 29 20:32:26 CDT 2017, timeInQueue: 06:38:23, timeInSystem: 07:38:23
id: 31, arrivalTime: Aug 29 12:55:04 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 29 19:35:44 CDT 2017, serviceEndTime: Aug 29 21:15:44 CDT 2017, timeInQueue: 06:40:40, timeInSystem: 08:20:40
id: 32, arrivalTime: Aug 29 20:17:59 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 29 20:32:26 CDT 2017, serviceEndTime: Aug 29 21:22:26 CDT 2017, timeInQueue: 00:14:27, timeInSystem: 01:04:27
id: 33, arrivalTime: Aug 29 20:46:10 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 29 21:15:44 CDT 2017, serviceEndTime: Aug 29 21:55:44 CDT 2017, timeInQueue: 00:29:34, timeInSystem: 01:09:34
id: 34, arrivalTime: Aug 29 21:04:38 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 21:22:26 CDT 2017, serviceEndTime: Aug 29 22:52:26 CDT 2017, timeInQueue: 00:17:48, timeInSystem: 01:47:48
id: 35, arrivalTime: Aug 29 23:58:57 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 29 23:58:57 CDT 2017, serviceEndTime: Aug 30 00:28:57 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:30:00
id: 36, arrivalTime: Aug 29 23:59:47 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 29 23:59:47 CDT 2017, serviceEndTime: Aug 30 01:29:47 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:30:00
id: 1, arrivalTime: Aug 30 00:15:52 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 30 00:28:57 CDT 2017, serviceEndTime: Aug 30 00:58:57 CDT 2017, timeInQueue: 00:13:05, timeInSystem: 00:43:05
id: 2, arrivalTime: Aug 30 03:29:10 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 30 03:29:10 CDT 2017, serviceEndTime: Aug 30 04:09:10 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:40:00
id: 3, arrivalTime: Aug 30 06:59:32 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 30 06:59:32 CDT 2017, serviceEndTime: Aug 30 07:49:32 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:50:00
id: 4, arrivalTime: Aug 30 07:12:36 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 07:12:36 CDT 2017, serviceEndTime: Aug 30 08:52:36 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 01:40:00
id: 5, arrivalTime: Aug 30 07:18:59 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 07:49:32 CDT 2017, serviceEndTime: Aug 30 09:09:32 CDT 2017, timeInQueue: 00:30:33, timeInSystem: 01:50:33
id: 6, arrivalTime: Aug 30 07:31:17 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 08:52:36 CDT 2017, serviceEndTime: Aug 30 10:22:36 CDT 2017, timeInQueue: 01:21:19, timeInSystem: 02:51:19
id: 7, arrivalTime: Aug 30 07:45:38 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 09:09:32 CDT 2017, serviceEndTime: Aug 30 10:49:32 CDT 2017, timeInQueue: 01:23:54, timeInSystem: 03:03:54
id: 8, arrivalTime: Aug 30 09:51:42 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 30 10:22:36 CDT 2017, serviceEndTime: Aug 30 11:22:36 CDT 2017, timeInQueue: 00:30:54, timeInSystem: 01:30:54
id: 9, arrivalTime: Aug 30 09:58:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 10:49:32 CDT 2017, serviceEndTime: Aug 30 12:09:32 CDT 2017, timeInQueue: 00:50:41, timeInSystem: 02:10:41
id: 10, arrivalTime: Aug 30 10:38:22 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 11:22:36 CDT 2017, serviceEndTime: Aug 30 12:52:36 CDT 2017, timeInQueue: 00:44:14, timeInSystem: 02:14:14
id: 11, arrivalTime: Aug 30 10:58:30 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 30 12:09:32 CDT 2017, serviceEndTime: Aug 30 14:44:32 CDT 2017, timeInQueue: 01:11:02, timeInSystem: 03:46:02
id: 12, arrivalTime: Aug 30 11:04:18 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 30 12:52:36 CDT 2017, serviceEndTime: Aug 30 13:22:36 CDT 2017, timeInQueue: 01:48:18, timeInSystem: 02:18:18
id: 13, arrivalTime: Aug 30 11:39:33 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 30 13:22:36 CDT 2017, serviceEndTime: Aug 30 14:02:36 CDT 2017, timeInQueue: 01:43:03, timeInSystem: 02:23:03
id: 14, arrivalTime: Aug 30 12:11:32 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 30 14:02:36 CDT 2017, serviceEndTime: Aug 30 14:52:36 CDT 2017, timeInQueue: 01:51:04, timeInSystem: 02:41:04
id: 15, arrivalTime: Aug 30 13:05:24 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 14:44:32 CDT 2017, serviceEndTime: Aug 30 16:24:32 CDT 2017, timeInQueue: 01:39:08, timeInSystem: 03:19:08
id: 16, arrivalTime: Aug 30 13:22:21 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 14:52:36 CDT 2017, serviceEndTime: Aug 30 16:12:36 CDT 2017, timeInQueue: 01:30:15, timeInSystem: 02:50:15
id: 17, arrivalTime: Aug 30 13:52:36 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 16:12:36 CDT 2017, serviceEndTime: Aug 30 17:42:36 CDT 2017, timeInQueue: 02:20:00, timeInSystem: 03:50:00
id: 18, arrivalTime: Aug 30 13:53:00 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 16:24:32 CDT 2017, serviceEndTime: Aug 30 18:04:32 CDT 2017, timeInQueue: 02:31:32, timeInSystem: 04:11:32
id: 19, arrivalTime: Aug 30 13:53:36 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 30 17:42:36 CDT 2017, serviceEndTime: Aug 30 18:42:36 CDT 2017, timeInQueue: 03:49:00, timeInSystem: 04:49:00
id: 20, arrivalTime: Aug 30 14:06:29 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 18:04:32 CDT 2017, serviceEndTime: Aug 30 19:24:32 CDT 2017, timeInQueue: 03:58:03, timeInSystem: 05:18:03
id: 21, arrivalTime: Aug 30 14:24:12 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 18:42:36 CDT 2017, serviceEndTime: Aug 30 20:12:36 CDT 2017, timeInQueue: 04:18:24, timeInSystem: 05:48:24
id: 22, arrivalTime: Aug 30 14:26:15 CDT 2017, serviceDuration: 155, priority: 1, serviceStartTime: Aug 30 19:24:32 CDT 2017, serviceEndTime: Aug 30 21:59:32 CDT 2017, timeInQueue: 04:58:17, timeInSystem: 07:33:17
